sentence_id	sentence	label
675	Kılıçdaroğlu: Meral Akşener’le bir sorunumuz yok	OBJ
676	Cumhurbaşkanımız @RTErdogan: Eğitim alanında ülkemizin ilerlemesine ket vuran engelleri tek tek kaldırarak, son 20 yılda çok büyük değişime imza attık.	OBJ
677	Abdullah Atik, CHP Diyarbakır Vilayet Başkanlığına adaylığını açıkladı.	OBJ
678	 CHP li İstanbul Büyükşehir Belediyesi ile Yapı kredi bankası hala promosyon güncellemesi yapmadı..	OBJ
679	Erdoğan, CHP’nin vaatlerini sorguladı, “Su paralarında ne söz verilmişti, nerelere çıkarıldı? Vatandaş su paralarında ciddi sıkıntı içinde mi” diye sordu.	OBJ
680	Belediyelerde 696 KHK ile zabıta müdürlüklerinde Yardımcı personel yada destek personeli olarak ülke genelinde 14.000 işçi zabıta 657 memur kadrolarına atama bekliyor.	OBJ
681	Ankara Büyükşehir Belediye Başkanı Mansur Yavaş, yurt çıkmayan ihtiyaç sahibi öğrenciler için yurt başvurularının başladığını duyurdu. 	OBJ
682	Reis, kraliçenin cenazesine katılsaydı, bize burada demediklerini bırakmayacaklardı. 	SUBJ
683	Erdoğan Toprak: Sosyal Konut Kampanyası İktidarın Seçime Endeksli Hamlelerinden Birisi.	OBJ
684	HDP milletvekili Semra Güzel, Sorgu Hakimliğinde yapılan sorgusunun ardından tutuklandı. 	OBJ
685	Biz çıraklık ve staj mağdurları ayrıcalık değil hakkımız olanı istiyoruz,avukatlara ve doktorlara verilen borçlanma hakkı bizlere de verilsin, çıraklık ve staj sürelerinin başlangıcı sigorta başlangıcı olsun.	SUBJ
686	Kapsam dışı kalan taşeronlar kadro bekliyor.	OBJ
687	MAĞDURİYETİN ÖNEMLİSİ ÖNEMSİZİ YOK, STAJ MAĞDURİYETİ TOPLUMUN KANAYAN YARASIDIR.	SUBJ
688	AKP'li Çukurca Belediye Başkanı Ensar Dündar ve Esendere Belediye Başkanı Dırbaz Büyüksu'nun pavyonda eğlendiği anların görüntüleri ortaya çıktı.	OBJ
689	AKP trollerinin elinde kala kala, Mit Operasyonları, Lgbt, bir kaç pop sanatcısı ve Yunanlılar kaldı. 	SUBJ
690	HDP Kapatılsın Yerine DM'lerde Yürürken $iddet Gören Erkeklere Sığınma Yurdu Yapılsın…	SUBJ
691	İyi partide Ekrem lobisi Mansur lobisinin gerisinde kaldı.	SUBJ
692	 Artık İşçinin Sabrı kalmadı! 	SUBJ
693	Bunlar Akp li belediyelerin heykelleri.	OBJ
694	32YILDIR ERDOĞANLA BİRLİKTE OMUZ OMUZA YÜREK YÜREĞE YÜRÜDÜĞÜMÜZ YOLDA ERDOĞAN BİZİ SATTI.	SUBJ
695	Ankara Bölge İdare Mahkemesi kararı: 15.000 öğretmen alım ilânının 2020 KPSS için ek atama niteliğinde olduğu anlaşılmaktadır.	OBJ
696	Son gelişmeler göstermiştir ki, sosyal medyanın mutlak surette denetim altına alınması şarttır. 	SUBJ
697	Geceye bir not; Vahdettin, tartışmasız vatan hainidir.	SUBJ
698	Deva Partisi Çevre ve Politikalar Başkanı Rizvanoglu Bakan Murat kuruma filtresiz santrali sordu.	OBJ
699	Millet ittifakına bakınca kaos görüyorum.	SUBJ
700	 Size güvenen bir tane bile #EYT li kalmadı.	SUBJ
701	SON ANKET'TE DUMURA UĞRADILAR!	SUBJ
702	DEVA Partisi olarak 19 Eylül Gaziler Günü dolayısıyla Milas Muharip Gaziler Derneğini ziyaret ettik.	OBJ
703	AKP'li üye RTÜK’ten istifa etti, üyelik hakkı İYİ Parti'ye geçti.	OBJ
704	Büyük harflerle yazıyorum! 	OBJ
705	 Yaparsa Erdoğan yapar.	SUBJ
706	Erdoğan'dan Abdülhamit açıklaması: Gram toprak keybetmedi.	OBJ
707	Melih Altınok:  Akşener, Kemal Beye hata yaptırmaya kararlı.	OBJ
708	Devlet Bahçeli, ekonomi konusunda umut dağıttı: Enflasyon çıktığı gibi inecektir.	OBJ
709	Mersin’de canlı bombalı saldırı düzenleyen PKK’lı Dilşah Ercan’ın Özgür Özel ve Veli Ağbaba imzalı CHP’nin ‘hak ihlalleri’ raporunda gazeteci olarak ‘mağdur’ gösterildiği ortaya çıktı.	OBJ
710	Cumhuriyet Kurulduğunda, İbadetlerini Rahatça Yapabilsinler Diye... %2 Yahudi'ye Cumartesi'ni. %5 Hristiyan'a Pazar'ı Tatil Yapıp. %90'ı Müslüman Olan Halk'ın Cuma'sını. Yasaklayan Parti'nin Adıdır CHP.	SUBJ
711	EYT EKİM de meclise gelmeli EKİM de.	SUBJ
712	AKP’li belediye başkanı, ameliyatını yapan doktorun ismini parka verdi.	OBJ
713	Hepsi için değil belki ama büyük çoğunluğunun derdi asla ulvî değerler değil.. 	SUBJ
714	Sayın Genel Başkanım , Yolun Yolumuzdur ! 	SUBJ
715	Bilinmeli ki #CHP #HDP ortaklığı 6 masa ortaklığı falan değildir.	SUBJ
716	Kağıthane Belediyesi’nin Merkez Mahallesi’ne yaptığı meydanın ardından bir meydan çalışması daha Kaymakamlık önüne yapılıyor.  	OBJ
717	 Sayın Kılıçdaroğlu Staj mağdurları olarak, artık yüksek sesle bu mağduriyeti dile getimenizi bekliyoruz.	SUBJ
718	Mersin'de yaşanan saldırı yorumlarına bakıyorum PKK dememek için ellerinden geleni yapıyor.	SUBJ
719	"Cumhurbaşkanımız @RTErdogan: ""Biz Aylan bebeklerin cesetleri kıyılara vurmasın diye çırpınırken, Yunanistan hukuksuz, pervasız geri itmeleriyle Ege'yi mülteci mezarlığına çevirmektedir"""	OBJ
720	Herkes seçinmiş gibi hareket ediyor... 	SUBJ
721	Cumhurbaşkanı Erdoğan Denizli’ye geliyor.	OBJ
722	Buyrun Feto teror orgutunun tum paylasimlarini paylasan hanimefendi akp yi sebep gosteriyor.	SUBJ
723	Kılıçdaroğlu talimat verdi, CHP'li gençler afiş astı. 	OBJ
724	 jokerler kadro dışı bırakıldı bunun farkında mısınız?	OBJ
725	Gelecek Partisi kurucular kurulu üyesi hemşehrimiz (Emekli Vali) Sn.İzzettin KÜÇÜK, genel başkan Danışmanı Sn.Cemal EĞİN ve Sultanbeyli ilçe başkanı Sn.Erol DEMİR derneğinizi ziyaret etti.	OBJ
726	Ha otobüs kurşunlanmış ha sahaya giren bir it oyuncu darp etmiş.	SUBJ
727	Başkan Duran, Genel Başkan Kılıçdaroğlu ile Görüştü.	OBJ
728	Doğalgazın megavatsaat fiyatı güne 207 eurodan başladı ve 10.20 itibarıyla 211 eurodan işlem gören doğalgazın fiyatı yüzde 13,4 artış gösterdi. 	OBJ
729	"Kılıçdaroğlu'na sordular:"" Hdp'ye bakanlık verilir mi? Cevap: "" Tabiki verilir neden verilmesin"". "	OBJ
730	Mantar ile diyette daha fazla kilo verebilirsiniz!!	OBJ
731	AKP'li Mamak Belediyesi'nin yoksula konut projesi yandaşa konut projesi oldu! 	SUBJ
732	Akp tavuk dönerde dağıtsa bu kadar insanı bir araya toplayamaz. 	SUBJ
733	Hulki Cevizoğlu: Bırakın hdp ‘nin onayı olmadan aday seçmeyi  CHP’nin‘genel başkanını bile hdp ‘nin onayı olmadan Seçemezler..	OBJ
734	Kim ne istiyorsa isteğine kavuşsun.	SUBJ
735	"Meral Akşener: ""Bizim CHP'ye borcumuz yok. Biz bir borç varsa da onu 31 Mart'ta ödedik. Hatta alacaklı duruma geçtik. Hem kazanacak bir aday, hem de aklı başında, devlet deneyimi olan bir aday ortaya konulacak. Çok endişelerim var. "	OBJ
736	ben chp'nin seçimi kazansa bile ülkeye faydalı tek bir şey yapacağını düşünmüyorum. 	SUBJ
737	‘Florya’daki villalarda oturmadım’ demişti.	OBJ
738	 Solcu, kemalist olan CHP, bırakın içinden aday çıkarmayı, yıllardır mücadele ettiği, benimsemediği ideolojik yapıya el açıp oy isteyecek kadar mecbur, hatta daha ilerisi muhtaç, mecbur.	SUBJ
739	Djaniny -Kouassi-Yusuf Erdoğan hatta abdulkadir bu Futbolla forma yüzü göremez.	SUBJ
740	CHP için İzmir de nimet nimet…	SUBJ
741	Ülkemde adalet arayanlar varsa, 23 yıllık sorun çözülmemişse, Seçim vaatleri yalan olmuşsa, Emekçinin evine ekmek götürme derdi varsa, çocuk yaşta #staj ile sgk başlangıcı olacak deyip çalıştırıp yok saymak, #ABO ile emekçiden çalma varsa #TürkiyeEYTDiyor.	SUBJ
742	Bu adam iyi partili, CHP ile ittifak olmadıklarını söylüyor. 	OBJ
743	Mersin'deki teröristin CHP raporunda sunulması ve hala yetkili sitelerinde raporun durması söz konusudur.	OBJ
744	 KİRLİ ÇAMAŞIRLARINIZ BİR BİR ÇIKIYOR	SUBJ
745	Pandemi Demedik Taşeronuz Demedik Radyasyon Demedik Mücadele Ettik	OBJ
746	Yahu mecliste savundukları terörist sözde gazeteci doktor mehmetçiği polisi öldürüyor; Bir tane CHPli çıkıp da ulan biz ne yapıyoruz, bizi iktidardan nefret ettirmek için ne yalanlara ne bataklıklara sürükledi bu CHP yönetimi diyenini görmedim.	SUBJ
747	İnsanlar dünyaya geliş gayelerini söz ve fiilleriyle ortaya koyar. 	SUBJ
748	Konuş, gönüllerin Cumhurbaşkanı Recep Tayyip ERDOĞAN konuş, Dünya Seni Dinliyor.	SUBJ
749	Ülke yönetimine talip olmayan CHP içindeki tatlı su solcusu klikler, İYİ Parti’nin yükselişini önlemeye çalışıyor. 	SUBJ
750	"Cüneyt Özdemir: ""FETÖ'cünün biri bir yalan atıyor, Erdoğan karşıtı solcu laik hesaplar bu yalanın arkasından gidiyor. O kadar kolay manipüle ediliyor ki bu insanlar hayret ediyorum. 'Erdoğan düşmanlığı olsun da PKK'lı da olur FETÖ'cü de olur kafasında millet."" "	OBJ
751	DEVA Partisi borsadaki iddiaları sordu: Manipülatörlerin arkasında kim var? 	OBJ
752	#AksenerTekeTekte Tayyip beyin genel sorunu şu her şeyi çok şahsileştirdi.	SUBJ
753	Kılıçdaroğlu: Altılı Masa'da kriz yok, hiç olmadı.	OBJ
754	Başkanımız Recep Tayyip Erdoğan yapar diğerleri izler..	SUBJ
755	AKP’li belediyenin borcu yüzünden açılamayan okula veliler isyan etti.	OBJ
756	50 - 60 yaşındaki ilkokul mezunu KÖYLÜ VATANDAŞ KEYFİNDEN Twittere girip mesaj ATMIYOR.	SUBJ
757	"MHP Samsun İl Başkanı Abdullah Karapıçak toplantıları değerlendirdi: ""Üreticilerin sorunları kurumlara iletilecek"""	OBJ
758	Basından öğrendiğimize göre Chp HDP ile ilişkide Akp apo piçi ve pkk ile ilişkide.	SUBJ
759	Emperyalizmle savaşan, Cumhuriyet'i kuran, toplumu on senede ileri düzeye getiren kadrolardan sonra CHP'nin geldi nokta acınası ve tehlikeli.	SUBJ
760	Erdoğan, 'Gereğini yapıyor' demişti, Ahmet Hakan'dan yanıt geldi.	OBJ
761	Amcanın odasında; vatandaş diyor ki Babacan döneminde ekonomi bugünden daha kötüydü, bugün çok daha iyi yerdeyiz.diyor.	OBJ
762	CHP'nin resmi sitesinde hala duruyor. 	OBJ
763	Reisimiz Recep Tayyip Erdoğan son gelişinde BEN GİRESUN DAN HİÇ MUTLU AYRILAMAYACAKMIYIM siteminde hüzünlü bir veda yaşamıştık.	SUBJ
764	e bisikletleriyle gitmeye devam ediyorlar. 	OBJ
765	Cüneyt Özdemir: Bu FETÖ meselesi ilginç, AK Partililer son 10 aydır Kılıçdaroğlu’nun FETÖ’ye FETÖ demediğini belirtti. DEVA zaten gülen cemaati diyor. Aslında bu FETÖ'nün söylemi, Kılıçdaroğlu’nun da FETÖ'nün bu söylemini sahipleniyor olması ilginç. 	OBJ
766	Milliyetçi Hareket Partisi'ne yaptığı liderlik ile Alparslan Türkeş'in emanetine en iyi şekilde sahip çıkmaktadır, partiden kovduğu isimlerin MHP ile en ufak bağlantısının olmaması gerektiği her geçen gün daha da açığa çıkmaktadır. 	SUBJ
767	Altılı masayı hdp ile ittifak yapıyor diye mitinglerinde kötüleyen AKP, şimdi de “altılı masa HDP ile muhattap olmaya tenezzül etmiyor diye kötülüyor!!!”	SUBJ
768	Silahlı İnsansız Deniz Aracı SANCAR ilk kez Afrika Havacılık ve Savunma Fuarı'nda görücüye çıktı.	OBJ
769	Skandal açıklamalarıyla bilinen CHP'li Can Ataklı bu kez de 30 Ağustos Zafer Bayramı'nda Kur'an-ı Kerim okunmasından rahatsız oldu. 	SUBJ
770	Siz CHP nin iktidar olursa Ülkeye hizmet edeceğine İnanıyormusunuz	SUBJ
771	Eğer karşıdakinin gördüklerini dinleyecek olsa sürekli düzelterek, ilerleme kaydedecek ve daha başarılı ve mutlu olacaktır. 	SUBJ
772	Millet Kılıçdaroğlu isminde UZLAŞMIYOR.	SUBJ
773	 CHP'de siyaset yapanlarda her nedense tanınma isteği oluşuyor.	SUBJ
774	Seçimi uğur ittifakı nın kazanması halinde ABD harekete geçmek için adaları silahlandırıyor.	SUBJ
775	Sayın Kemal Kılıçdaroğlu birilerinin kabusu olmaya başladı bile ..	SUBJ
776	Demokrasimizin ve bağımsızlığımızın güvencesi, Ulu Önderimiz Mustafa Kemal Atatürk'ün emaneti Cumhuriyet Halk Partisi'nin 99. yılı kutlu olsun.	SUBJ
777	İyi Parti masadan kalkmayacak,hdp o masada olacak. 	SUBJ
778	Cumhurbaşkanı Erdoğan, törenin ardından projedeki örnek daireyi gezerek incelemelerde bulundu.	OBJ
779	CHP’li Özkan’dan iktidara sert çıkış: “Kahraman şehitlerimize sahip çıkamadılar”	SUBJ
780	Türkiye 2023 seçimlerine kilitlenirken ASAL Araştırma tarafından İstanbul, Ankara, Adana ve İzmir'de yapılan anket sonucu yayınlandı.	OBJ
781	Erdoğan, ABD Yahudi Toplumu Temsilcileriyle Görüştü.	OBJ
782	Cumhurbaşkanı Erdoğan: Şehit yakınlarına ilk etabın yüzde 5'ine denk gelen 12 bin 500 konut, engellilere 12 bin 500 konut, emeklilere yüzde 20’ye denk düşen 50 bin konut ayırıyoruz.	OBJ
783	Cumhurbaşkanı Recep Tayyip Erdoğan, New York'ta Birleşik Krallık Başbakanı Elizabeth Truss ile görüştü.	OBJ
784	"HDP'den 'bakanlık' yanıtı: ""Kimseyle pazarlığa girmedik"""	OBJ
785	KİMSENİN DERDİ TASASİ ALLLAH, HAK, HAKİKAT, AHİRET VB DEĞİL; AKP, CHP, HDP, İYİ VS TAMAMDIR.	SUBJ
786	Veli Ağbaba’nın sanırım CHP’deki görevi teröristlerle ilgilenme, sahip çıkma…	SUBJ
787	CHP'den 1 yıl çıkarılma cezası alan Tanju Özcan HDP’ye kına gönderdi	OBJ
788	#CHP İzmir Belediyesi, ilkin @tarkan konserden para almadı denildi.	OBJ
789	Eğer ki bu kadar hassas bir seçim öncesi halk bu kadar çaresizken ve tek kurtuluş umudu sizi görürken siz ego savaşlarına kapılıp ittifakı bozarsanız bu millete en büyük kötülüğü yapmış olursunuz.	SUBJ
790	Biz Türkiye'nin tamamına talibiz, Ekonomi Bakanlığı'nı istemiyoruz. diyen Babacan'a tek başına iktidar olmalarının hayalden öteye geçemeyeceğini hatırlatabilir misiniz?	SUBJ
791	Bir kuşun bile yuvasını yıkmak gunahken bizlerin kendi arsamıza binbir güçlükle yaptığımız ailemizin barınacağı evi yıkmaya kalkmak ne İnsanlığa nede muslumanliga sığar. 	SUBJ
792	Silahlı terör örgütüne üye olmak suçundan aranan ve Edirne'ye giderken yakalanan HDP Diyarbakır Milletvekili Semra Güzel tutuklandı.	OBJ
793	"CHP İstanbul Milletvekili Gürsel Tekin:  ""HDP’ye bakanlık verilebilir, her partiye verilebilir."""	OBJ
794	 Cumhurbaşkanı Recep Tayyip Erdoğan, AK Parti Genişletilmiş İl Başkanları Toplantısı’nda konuştu. 	OBJ
795	Atatürk'ün değerini bilmez iseniz birgün kalktiginiz da İran,Afganistan gibi bir ülke olursunuz..	SUBJ
796	Yandaş gazeteler, TV'ler Bursa AKP belediye başkanı nerede, Bursa iyi yönetilemiyor diye haber yapmadı sanırım. 	SUBJ
797	Gelecek Partisine oy verebilirsiniz gönül rahatlığıyla.	SUBJ
798	Gürsel Tekin, Kılıçdaroğlu seçilirse CHP Genel Başkanlığı'na aday olacak.	SUBJ
799	avukat ve doktora tanınan borçlanma hakkı bizede verilmeli.. 	SUBJ
